date,year,month,waterYear,WindSpd_QL,WindSpd_QC,WindSpd_UQL,WindSpd,WindSpd_Med,WindSpd_Avg,WindSpd_Min,WindSpd_Max
10/21/2015,2015,Oct,2015-2016,1,,2,6.387,7.183,7.816333333,0,24.74
10/22/2015,2015,Oct,2015-2016,1,,2,8.2,8.19,8.012125,1.607,16.6
10/23/2015,2015,Oct,2015-2016,1,,2,3.123,5.8465,5.842416667,0,14.62
10/24/2015,2015,Oct,2015-2016,1,,2,3.54,3.183,3.0665,0,7.997
10/25/2015,2015,Oct,2015-2016,1,,2,4.973,4.9015,4.59775,0.118,11.37
10/26/2015,2015,Oct,2015-2016,1,,2,3.877,3.2865,3.126125,0,7.291
10/27/2015,2015,Oct,2015-2016,1,,2,2.269,3.428,3.043083333,0,6.684
10/28/2015,2015,Oct,2015-2016,1,,2,9.16,8.715,7.563333333,0,15.72
10/29/2015,2015,Oct,2015-2016,1,,2,7.858,8.144,8.627208333,1.137,22.21
10/30/2015,2015,Oct,2015-2016,1,,2,6.338,5.4235,5.434375,0.118,12.49
10/31/2015,2015,Oct,2015-2016,1,,2,7.073,8.245,8.532625,1.137,19.42
11/1/2015,2015,Nov,2015-2016,1,,2,3.151,3.1605,3.724875,0,14.29
11/2/2015,2015,Nov,2015-2016,1,,2,3.086,2.0695,2.059458333,0,5.606
11/3/2015,2015,Nov,2015-2016,1,,2,5.14,1.9465,2.138333333,0,8.35
11/4/2015,2015,Nov,2015-2016,1,,2,4.617,5.585,5.782166667,0.686,11.45
11/5/2015,2015,Nov,2015-2016,1,,2,8.87,3.136,3.60725,0,14.78
11/6/2015,2015,Nov,2015-2016,1,,2,3.01,10.21,10.24916667,1.294,24.42
11/7/2015,2015,Nov,2015-2016,1,,2,3.712,3.6675,3.609166667,0,8.13
11/8/2015,2015,Nov,2015-2016,1,,2,3.831,3.2685,3.199791667,0,8.55
11/9/2015,2015,Nov,2015-2016,1,,2,4.222,2.9445,2.612625,0,6.448
11/10/2015,2015,Nov,2015-2016,1,,2,3.739,7.3895,8.992375,0.294,25.44
11/11/2015,2015,Nov,2015-2016,1,,2,12.02,7.028,7.400833333,0.568,19.46
11/12/2015,2015,Nov,2015-2016,1,,2,7.767,12.01,12.09229167,1.803,31.61
11/13/2015,2015,Nov,2015-2016,1,,2,6.141,6.606,6.601375,0.686,17.58
11/14/2015,2015,Nov,2015-2016,1,,2,3.243,3.5835,3.949375,0,9.68
11/15/2015,2015,Nov,2015-2016,1,,2,6.579,3.2295,3.147791667,0,10.84
11/16/2015,2015,Nov,2015-2016,1,,2,4.929,10.67,11.833625,1.705,29.56
11/17/2015,2015,Nov,2015-2016,1,,2,6.204,8.105,8.015375,0.764,21.09
11/18/2015,2015,Nov,2015-2016,1,,2,3.407,6.2155,5.719416667,0,13.27
11/19/2015,2015,Nov,2015-2016,1,,2,3.807,2.7505,2.686875,0,6.644
11/20/2015,2015,Nov,2015-2016,1,,2,3.152,3.176,2.949708333,0,6.507
11/21/2015,2015,Nov,2015-2016,1,,2,3.748,3.0945,2.904916667,0,5.488
11/22/2015,2015,Nov,2015-2016,1,,2,4.534,3.4525,3.331208333,0,8.86
11/23/2015,2015,Nov,2015-2016,1,,2,8.48,6.9505,6.778916667,0.608,17.09
11/24/2015,2015,Nov,2015-2016,1,,2,4.429,6.959,6.86775,0.216,16.56
11/25/2015,2015,Nov,2015-2016,1,,2,3.441,2.506,2.597,0,8.27
11/26/2015,2015,Nov,2015-2016,1,,2,4.815,2.727,2.675958333,0,6.115
11/27/2015,2015,Nov,2015-2016,1,,2,3.775,2.8595,3.013333333,0,7.272
11/28/2015,2015,Nov,2015-2016,1,,2,4.501,3.515,2.965666667,0,7.448
11/29/2015,2015,Nov,2015-2016,1,,2,3.358,3.294,3.196,0,8.19
11/30/2015,2015,Nov,2015-2016,1,,2,8.23,3.593,3.661708333,0,15.37
12/1/2015,2015,Dec,2015-2016,1,,2,10.25,11.67,11.4925,3.352,26.5
12/2/2015,2015,Dec,2015-2016,1,,2,7.742,8.415,8.780583333,0.412,25.48
12/3/2015,2015,Dec,2015-2016,1,,2,10.11,4.3395,4.839583333,0,16.56
12/4/2015,2015,Dec,2015-2016,1,,2,9.43,10.425,10.62333333,0,23.91
12/5/2015,2015,Dec,2015-2016,1,,2,11.39,10.985,10.62416667,0.882,24.99
12/6/2015,2015,Dec,2015-2016,1,,2,2.375,11.52,9.762416667,0,22.97
12/7/2015,2015,Dec,2015-2016,1,,2,8.11,5.455,5.631833333,0,14.31
12/8/2015,2015,Dec,2015-2016,1,,2,5.162,7.638,8.334125,0,25.03
12/9/2015,2015,Dec,2015-2016,1,,2,3.788,6.224,5.417666667,0,15.37
12/10/2015,2015,Dec,2015-2016,1,,2,7.29,4.647,4.645833333,0,12.88
12/11/2015,2015,Dec,2015-2016,1,,2,4.481,7.0265,6.459833333,0,14.84
12/12/2015,2015,Dec,2015-2016,1,,2,3.743,4.5785,4.779083333,0.235,13.39
12/13/2015,2015,Dec,2015-2016,1,,2,2.92,9.005,8.2615,0.549,21.58
12/14/2015,2015,Dec,2015-2016,1,,2,8.41,2.782,3.745583333,0,15.25
12/15/2015,2015,Dec,2015-2016,1,,2,3.686,2.6135,3.02475,0,12.99
12/16/2015,2015,Dec,2015-2016,1,,2,5.203,3.653,3.567125,0,8.45
12/17/2015,2015,Dec,2015-2016,1,,2,2.653,5.8525,6.185041667,0,17.4
12/18/2015,2015,Dec,2015-2016,1,,2,7.835,5.177,4.75925,0,14.95
12/19/2015,2015,Dec,2015-2016,1,,2,8.03,12.03,10.784375,2.136,24.95
12/20/2015,2015,Dec,2015-2016,1,,2,7.415,6.053,6.109333333,0,15.58
12/21/2015,2015,Dec,2015-2016,1,,2,4.446,4.229,4.833333333,0.255,13.99
12/22/2015,2015,Dec,2015-2016,1,,2,5.698,4.3945,4.565541667,0.51,10.66
12/23/2015,2015,Dec,2015-2016,1,,2,3.014,3.3595,3.351875,0.137,7.585
12/24/2015,2015,Dec,2015-2016,1,,2,3.8,3.102,3.036458333,0,6.096
12/25/2015,2015,Dec,2015-2016,1,,2,4.091,3.3095,3.034625,0,11.64
12/26/2015,2015,Dec,2015-2016,1,,2,4.722,11.11,11.71670833,0,27.68
12/27/2015,2015,Dec,2015-2016,1,,2,2.713,2.251,2.379833333,0,7.33
12/28/2015,2015,Dec,2015-2016,1,,2,3.103,2.289,2.39175,0,6.194
12/29/2015,2015,Dec,2015-2016,1,,2,4.033,3.544,3.378083333,0,7.076
12/30/2015,2015,Dec,2015-2016,1,,2,4.152,3.825,3.5335,0,6.468
12/31/2015,2015,Dec,2015-2016,1,,2,3.73,3.288,2.838833333,0,6.037
1/1/2016,2016,Jan,2015-2016,1,,2,4.51,3.5015,3.366583333,0,6.488
1/2/2016,2016,Jan,2015-2016,1,,2,2.933,4.134,3.734791667,0,7.017
1/3/2016,2016,Jan,2015-2016,1,,2,4.285,3.724,3.38575,0,6.448
1/4/2016,2016,Jan,2015-2016,1,,2,2.592,3.3975,3.350458333,0,6.664
1/5/2016,2016,Jan,2015-2016,1,,2,5.099,3.8635,3.815708333,0.02,9.39
1/6/2016,2016,Jan,2015-2016,1,,2,6.347,5.0235,4.918,1.039,10.47
1/7/2016,2016,Jan,2015-2016,1,,2,4.061,3.5285,3.300625,0,9.06
1/8/2016,2016,Jan,2015-2016,1,,2,2.674,3.084,3.059541667,0,8.15
1/9/2016,2016,Jan,2015-2016,1,,2,4.402,2.799,2.785458333,0,6.566
1/10/2016,2016,Jan,2015-2016,1,,2,3.329,3.686,3.517375,0,9.62
1/11/2016,2016,Jan,2015-2016,1,,2,7.501,6.839,7.13475,0,21.97
1/12/2016,2016,Jan,2015-2016,1,,2,6.313,9.215,9.176,2.43,23.48
1/13/2016,2016,Jan,2015-2016,1,,2,5.158,7.812,7.649833333,2.666,14.7
1/14/2016,2016,Jan,2015-2016,1,,2,3.122,4.268,4.066666667,0,10.23
1/15/2016,2016,Jan,2015-2016,1,,2,5.129,4.0785,4.042333333,0,12.35
1/16/2016,2016,Jan,2015-2016,1,,2,8,5.0275,5.150166667,0,14.35
1/17/2016,2016,Jan,2015-2016,1,,2,8.53,10.305,10.10870833,1.529,24.25
1/18/2016,2016,Jan,2015-2016,1,,2,9.64,8.34,8.70675,1.764,23.62
1/19/2016,2016,Jan,2015-2016,1,,2,1.571,5.4655,5.219375,0,14.94
1/20/2016,2016,Jan,2015-2016,1,,2,11.79,7.609,7.498375,1.117,27.56
1/21/2016,2016,Jan,2015-2016,1,,2,2.707,8.6,7.580541667,0,19.89
1/22/2016,2016,Jan,2015-2016,1,,2,0.853,2.448,2.616791667,0,9.45
1/23/2016,2016,Jan,2015-2016,1,,2,2.283,1.7305,1.941916667,0,5.821
1/24/2016,2016,Jan,2015-2016,1,,2,4.054,3.5545,3.6825,0,11.64
1/25/2016,2016,Jan,2015-2016,1,,2,17.63,10.975,11.60220833,1.646,29.03
1/26/2016,2016,Jan,2015-2016,1,,2,9.61,9.145,9.36625,0,24.81
1/27/2016,2016,Jan,2015-2016,1,,2,9.26,11.5,11.36520833,2.842,23.7
1/28/2016,2016,Jan,2015-2016,1,,2,8.93,7.821,7.850291667,0,15.64
1/29/2016,2016,Jan,2015-2016,1,,2,13.82,8.67,9.865166667,0.353,25.7
1/30/2016,2016,Jan,2015-2016,1,,2,1.282,2.5595,6.45475,0,25.07
1/31/2016,2016,Jan,2015-2016,1,,2,1.921,5.0535,4.987208333,0,13.72
2/1/2016,2016,Feb,2015-2016,1,,2,2.96,2.824,3.060166667,0,6.801
2/2/2016,2016,Feb,2015-2016,1,,2,6.567,3.2645,3.263291667,0,12.74
2/3/2016,2016,Feb,2015-2016,1,,2,6.317,8.18,8.38825,0,18.91
2/4/2016,2016,Feb,2015-2016,1,,2,19.04,12.825,12.805625,2.509,32.2
2/5/2016,2016,Feb,2015-2016,1,,2,8.54,11.17,12.90016667,0,33.57
2/6/2016,2016,Feb,2015-2016,1,,2,7.62,6.255,6.4275,1.568,23.76
2/7/2016,2016,Feb,2015-2016,1,,2,9.7,11.045,11.372,2.195,24.54
2/8/2016,2016,Feb,2015-2016,1,,2,3.447,5.428,5.104791667,0,14.72
2/9/2016,2016,Feb,2015-2016,1,,2,7.793,3.1955,3.99575,0,17.58
2/10/2016,2016,Feb,2015-2016,1,,2,5.903,6.4325,6.744875,0,20.56
2/11/2016,2016,Feb,2015-2016,1,,2,8.26,4.941,4.951458333,0,15.03
2/12/2016,2016,Feb,2015-2016,1,,2,6.205,6.813,7.082208333,2.607,19.8
2/13/2016,2016,Feb,2015-2016,1,,2,6.403,8.775,9.428875,1.431,27.83
2/14/2016,2016,Feb,2015-2016,1,,2,2.766,7.5595,7.858291667,1.313,20.05
2/15/2016,2016,Feb,2015-2016,1,,2,8.05,3.757,5.013291667,0,20.54
2/16/2016,2016,Feb,2015-2016,1,,2,3.663,7.9135,7.326708333,0.647,17.01
2/17/2016,2016,Feb,2015-2016,1,,2,2.992,3.3305,3.425708333,0.196,9.13
2/18/2016,2016,Feb,2015-2016,1,,2,7.959,6.6015,6.474958333,0,18.76
2/19/2016,2016,Feb,2015-2016,1,,2,8.04,7.312,6.815666667,0,17.6
2/20/2016,2016,Feb,2015-2016,1,,2,5.413,6.9475,6.919958333,0.804,15.84
2/21/2016,2016,Feb,2015-2016,1,,2,4.844,5.194,5.679416667,0,18.48
2/22/2016,2016,Feb,2015-2016,1,,2,4.184,4.679,4.551416667,0.568,10.7
2/23/2016,2016,Feb,2015-2016,1,,2,2.962,3.508,3.431,0,7.624
2/24/2016,2016,Feb,2015-2016,1,,2,7.535,6.0025,5.611958333,0.314,12.88
2/25/2016,2016,Feb,2015-2016,1,,2,9.51,7.332,7.509458333,2.509,16.44
2/26/2016,2016,Feb,2015-2016,1,,2,2.839,6.054,6.193041667,1.137,16.25
2/27/2016,2016,Feb,2015-2016,1,,2,11.9,7.841,7.504916667,0.823,23.52
2/28/2016,2016,Feb,2015-2016,1,,2,4.527,4.739,6.109416667,0,21.66
2/29/2016,2016,Feb,2015-2016,1,,2,2.259,5.3875,5.267416667,0.588,12.43
3/1/2016,2016,Mar,2015-2016,1,,2,2.167,3.3205,3.445541667,0,10.8
3/2/2016,2016,Mar,2015-2016,1,,2,12,4.9175,5.170708333,0,19.64
3/3/2016,2016,Mar,2015-2016,1,,2,11.32,10.085,9.958583333,2.666,24.56
3/4/2016,2016,Mar,2015-2016,1,,2,4.292,11.31,10.447875,1.196,27.3
3/5/2016,2016,Mar,2015-2016,1,,2,4.437,6.4475,7.535958333,0.372,25.17
3/6/2016,2016,Mar,2015-2016,1,,2,10.32,11.65,11.02383333,0.039,22.79
3/7/2016,2016,Mar,2015-2016,1,,2,6.989,8.61,7.79675,1.372,16.68
3/8/2016,2016,Mar,2015-2016,1,,2,9.5,8.79,8.873458333,1.921,17.31
3/9/2016,2016,Mar,2015-2016,1,,2,3.924,6.2835,6.612541667,0.039,18.21
3/10/2016,2016,Mar,2015-2016,1,,2,5.296,7.167,8.265375,0,29.2
3/11/2016,2016,Mar,2015-2016,1,,2,6.475,4.384,4.24575,0,11.68
3/12/2016,2016,Mar,2015-2016,1,,2,7.105,8.62,7.949666667,0,23.05
3/13/2016,2016,Mar,2015-2016,1,,2,4.765,3.6135,4.134291667,0,15.01
3/14/2016,2016,Mar,2015-2016,1,,2,7.142,8.315,7.895291667,2.313,17.95
3/15/2016,2016,Mar,2015-2016,1,,2,5.179,4.6445,4.598208333,0,12.52
3/16/2016,2016,Mar,2015-2016,1,,2,3.339,3.0265,3.00375,0,7.37
3/17/2016,2016,Mar,2015-2016,1,,2,5.226,3.189,2.969333333,0,7.174
3/18/2016,2016,Mar,2015-2016,1,,2,2.597,3.0045,3.490208333,0,8.17
3/19/2016,2016,Mar,2015-2016,1,,2,2.81,4.2505,4.742291667,0,17.23
3/20/2016,2016,Mar,2015-2016,1,,2,4.922,3.107,3.053916667,0,16.52
3/21/2016,2016,Mar,2015-2016,1,,2,1.703,3.141,3.363166667,0,12.84
3/22/2016,2016,Mar,2015-2016,1,,2,5.97,2.9125,3.043833333,0,10.86
3/23/2016,2016,Mar,2015-2016,1,,2,8,9.185,9.870166667,1.96,23.83
3/24/2016,2016,Mar,2015-2016,1,,2,4.55,7.196,6.745125,0.627,16.35
3/25/2016,2016,Mar,2015-2016,1,,2,2.869,3.328,4.0465,0,9.39
3/26/2016,2016,Mar,2015-2016,1,,2,2.729,4.868,5.4655,0.588,16.74
3/27/2016,2016,Mar,2015-2016,1,,2,3.174,3.808,3.893583333,0,12.09
3/28/2016,2016,Mar,2015-2016,1,,2,3.267,3.7315,4.255083333,0,11.84
3/29/2016,2016,Mar,2015-2016,1,,2,2.156,3.1735,3.174791667,0,9.02
3/30/2016,2016,Mar,2015-2016,1,,2,2.415,2.3535,2.79025,0,8.23
3/31/2016,2016,Mar,2015-2016,1,,2,3.102,2.255,2.217166667,0,6.35
4/1/2016,2016,Apr,2015-2016,1,,2,1.786,2.9915,2.862041667,0,7.762
4/2/2016,2016,Apr,2015-2016,1,,2,1.997,2.0375,1.870458333,0,5.214
4/3/2016,2016,Apr,2015-2016,1,,2,5.864,2.8605,3.153125,0,9.86
4/4/2016,2016,Apr,2015-2016,1,,2,8.68,7.1565,7.332125,2.117,15.03
4/5/2016,2016,Apr,2015-2016,1,,2,8.74,12.195,12.230125,2.979,26.68
4/6/2016,2016,Apr,2015-2016,1,,2,3.314,5.335,5.626708333,0.588,13.52
4/7/2016,2016,Apr,2015-2016,1,,2,9.63,3.0535,3.441333333,0,14.62
4/8/2016,2016,Apr,2015-2016,1,,2,4.561,4.2675,4.288416667,0,14.62
4/9/2016,2016,Apr,2015-2016,1,,2,0.975,3.366,3.28575,0,8.29
4/10/2016,2016,Apr,2015-2016,1,,2,2.172,1.9285,2.008458333,0,6.39
4/11/2016,2016,Apr,2015-2016,1,,2,6.324,3.24,3.433708333,0,10.82
4/12/2016,2016,Apr,2015-2016,1,,2,8.26,7.996,8.402625,1.47,25.68
4/13/2016,2016,Apr,2015-2016,1,,2,1.926,6.616,5.962208333,0,16.62
4/14/2016,2016,Apr,2015-2016,1,,2,3.716,2.585,2.57425,0,7.017
4/15/2016,2016,Apr,2015-2016,1,,2,9.02,8.24,7.7585,1.862,15.46
4/16/2016,2016,Apr,2015-2016,1,,2,4.892,8.915,8.638458333,1.705,17.37
4/17/2016,2016,Apr,2015-2016,1,,2,4.066,3.9575,4.473125,0,15.46
4/18/2016,2016,Apr,2015-2016,1,,2,2.896,4.464,4.881041667,0,12.13
4/19/2016,2016,Apr,2015-2016,1,,2,1.93,2.518,2.544458333,0.157,6.135
4/20/2016,2016,Apr,2015-2016,1,,2,3.561,1.504,1.600125,0,7.507
4/21/2016,2016,Apr,2015-2016,1,,2,3.531,2.051,2.351708333,0,8.15
4/22/2016,2016,Apr,2015-2016,1,,2,2.649,2.617,2.437166667,0,7.036
4/23/2016,2016,Apr,2015-2016,1,,2,0.921,4.1255,3.946333333,0,12.47
4/24/2016,2016,Apr,2015-2016,1,,2,2.33,4.277,4.138666667,0,10.76
4/25/2016,2016,Apr,2015-2016,1,,2,4.748,3.8205,3.994083333,0.059,7.624
4/26/2016,2016,Apr,2015-2016,1,,2,3.072,5.449,5.112416667,0,15.8
4/27/2016,2016,Apr,2015-2016,1,,2,1.273,2.335,2.3165,0,5.939
4/28/2016,2016,Apr,2015-2016,1,,2,4.043,4.9635,4.395333333,0,10.45
4/29/2016,2016,Apr,2015-2016,1,,2,2.602,3.65,3.753041667,0,9.45
4/30/2016,2016,Apr,2015-2016,1,,2,1.405,2.8965,3.279041667,0,9.15
5/1/2016,2016,May,2015-2016,1,,2,1.011,1.3215,1.423791667,0,4.782
5/2/2016,2016,May,2015-2016,1,,2,1.59,2.563,2.602,0,7.036
5/3/2016,2016,May,2015-2016,1,,2,0.885,2.1195,2.386375,0,9.06
5/4/2016,2016,May,2015-2016,1,,2,2.959,3.0405,3.816666667,0,12.03
5/5/2016,2016,May,2015-2016,1,,2,2.992,3.0065,3.127708333,0.02,7.997
5/6/2016,2016,May,2015-2016,1,,2,1.922,2.224,2.396,0,7.899
5/7/2016,2016,May,2015-2016,1,,2,5.401,4.325,4.081541667,0,12.13
5/8/2016,2016,May,2015-2016,1,,2,2.967,4.568,4.830208333,0,12.96
5/9/2016,2016,May,2015-2016,1,,2,1.491,2.697,2.521375,0,7.566
5/10/2016,2016,May,2015-2016,1,,2,3.195,2.23,2.211875,0,6.115
5/11/2016,2016,May,2015-2016,1,MV:1 of 24 missing,3,3.279,3.213,2.96226087,0,8.25
5/12/2016,2016,May,2015-2016,1,,2,4.18,2.9085,3.029166667,0,9.41
5/13/2016,2016,May,2015-2016,1,,2,2.088,1.5565,1.626875,0,5.802
5/14/2016,2016,May,2015-2016,1,,2,3.157,2.9985,3.210541667,0,7.624
5/15/2016,2016,May,2015-2016,1,,2,1.804,2.096,2.323291667,0,7.174
5/16/2016,2016,May,2015-2016,1,,2,2.626,2.8495,2.681458333,0,7.134
5/17/2016,2016,May,2015-2016,1,,2,4.375,5.813,5.546291667,0.862,12.41
5/18/2016,2016,May,2015-2016,1,,2,1.728,2.8465,3.016166667,0,8.98
5/19/2016,2016,May,2015-2016,1,,2,4.188,3.6735,4.203916667,0,11.82
5/20/2016,2016,May,2015-2016,1,,2,4.826,5.4765,5.427333333,0,13.19
5/21/2016,2016,May,2015-2016,1,,2,2.858,3.6705,3.77275,0,9.56
5/22/2016,2016,May,2015-2016,1,,2,2.541,2.5385,3.03275,0,9.13
5/23/2016,2016,May,2015-2016,1,,2,3.693,3.901,4.496333333,0.686,10.76
5/24/2016,2016,May,2015-2016,1,,2,5.776,5.0135,5.035833333,0.706,9.33
5/25/2016,2016,May,2015-2016,1,,2,3.447,4.8135,4.792375,0.627,9.41
5/26/2016,2016,May,2015-2016,1,,2,3.762,3.592,3.100625,0,8.45
5/27/2016,2016,May,2015-2016,1,,2,4.218,4.3925,4.463791667,0,9.21
5/28/2016,2016,May,2015-2016,1,,2,3.091,3.559,3.53675,0.255,7.35
5/29/2016,2016,May,2015-2016,1,,2,1.581,2.8205,2.869416667,0,7.056
5/30/2016,2016,May,2015-2016,1,,2,3.241,2.2905,2.33225,0.196,4.724
5/31/2016,2016,May,2015-2016,1,,2,3.591,4.062,4.03075,0,9.31
6/1/2016,2016,Jun,2015-2016,1,,2,4.855,3.361,3.372958333,0,8.11
6/2/2016,2016,Jun,2015-2016,1,,2,4.822,7.3365,7.371458333,1.372,16.95
6/3/2016,2016,Jun,2015-2016,1,,2,0.712,7.756,7.365083333,0,22.64
6/4/2016,2016,Jun,2015-2016,1,,2,1.746,2.6355,2.753625,0,8.41
6/5/2016,2016,Jun,2015-2016,1,,2,1.443,2.0315,2.013625,0,7.86
6/6/2016,2016,Jun,2015-2016,1,,2,2.626,2.572,2.640583333,0,7.232
6/7/2016,2016,Jun,2015-2016,1,,2,2.151,3.419,3.5145,0,8.09
6/8/2016,2016,Jun,2015-2016,1,,2,3.02,4.231,4.037833333,0,10.45
6/9/2016,2016,Jun,2015-2016,1,,2,3.907,3.5935,3.286541667,0,7.35
6/10/2016,2016,Jun,2015-2016,1,,2,3.656,3.694,3.725916667,0.314,8.23
6/11/2016,2016,Jun,2015-2016,1,,2,4.576,4.444,4.323833333,0.568,8.31
6/12/2016,2016,Jun,2015-2016,1,,2,2.473,6.717,7.075958333,0.529,17.5
6/13/2016,2016,Jun,2015-2016,1,,2,3.677,2.9395,2.998958333,0,9.11
6/14/2016,2016,Jun,2015-2016,1,,2,3.657,2.298,2.446791667,0,9.19
6/15/2016,2016,Jun,2015-2016,1,,2,1.494,2.9175,3.024958333,0,6.88
6/16/2016,2016,Jun,2015-2016,1,,2,5.401,5.6555,5.393625,0.921,12.23
6/17/2016,2016,Jun,2015-2016,1,,2,2.953,3.922,3.964041667,0,7.879
6/18/2016,2016,Jun,2015-2016,1,,2,2.861,2.9265,2.926958333,0,6.096
6/19/2016,2016,Jun,2015-2016,1,,2,2.212,2.9965,3.101333333,0,6.801
6/20/2016,2016,Jun,2015-2016,1,,2,2.522,2.5585,3.209791667,0,7.977
6/21/2016,2016,Jun,2015-2016,1,,2,5.245,7.766,7.141083333,0.96,16.21
6/22/2016,2016,Jun,2015-2016,1,,2,3.731,1.343,1.663166667,0,7.428
6/23/2016,2016,Jun,2015-2016,1,,2,3.132,3.0675,2.789041667,0,7.781
6/24/2016,2016,Jun,2015-2016,1,,2,3.972,4.2395,4.475583333,1.156,9.82
6/25/2016,2016,Jun,2015-2016,1,,2,1.024,5.054,4.890416667,0,12.9
6/26/2016,2016,Jun,2015-2016,1,,2,2.79,3.0425,3.200166667,0.02,8.04
6/27/2016,2016,Jun,2015-2016,1,,2,1.908,2.7445,2.864875,0,7.017
6/28/2016,2016,Jun,2015-2016,1,,2,1.433,2.138,2.479208333,0,6.39
6/29/2016,2016,Jun,2015-2016,1,,2,2.711,2.881,3.267958333,0,8.13
6/30/2016,2016,Jun,2015-2016,1,,2,10.15,4.444,4.606458333,0.02,17.6
7/1/2016,2016,Jul,2015-2016,1,,2,3.755,7.4335,7.807458333,1.98,18.23
7/2/2016,2016,Jul,2015-2016,1,,2,9.44,6.7405,7.156166667,1.862,17.95
7/3/2016,2016,Jul,2015-2016,1,,2,3.035,4.991,5.5105,0.235,14.97
7/4/2016,2016,Jul,2015-2016,1,,2,2.922,3.707,3.482416667,0.216,8.19
7/5/2016,2016,Jul,2015-2016,1,,2,2.073,2.5885,2.388166667,0,5.508
7/6/2016,2016,Jul,2015-2016,1,,2,1.115,2.0055,1.921208333,0,5.351
7/7/2016,2016,Jul,2015-2016,1,,2,5.569,1.8935,2.439875,0,12.78
7/8/2016,2016,Jul,2015-2016,1,,2,1.893,4.196,4.096583333,0,12.41
7/9/2016,2016,Jul,2015-2016,1,,2,2.385,2.117,2.095625,0,4.841
7/10/2016,2016,Jul,2015-2016,1,,2,5.896,3.689,3.612125,0,9.23
7/11/2016,2016,Jul,2015-2016,1,,2,0.697,5.3055,5.464,0,13.35
7/12/2016,2016,Jul,2015-2016,1,,2,2.31,2.88,3.113666667,0,6.684
7/13/2016,2016,Jul,2015-2016,1,,2,1.861,3.024,2.847666667,0,7.291
7/14/2016,2016,Jul,2015-2016,1,,2,2.484,4.0095,3.847208333,0,7.781
7/15/2016,2016,Jul,2015-2016,1,,2,4.13,4.159,4.1665,0,9.35
7/16/2016,2016,Jul,2015-2016,1,,2,3.33,1.762,1.996875,0,6.056
7/17/2016,2016,Jul,2015-2016,1,,2,5.325,2.1095,2.264916667,0,8.35
7/18/2016,2016,Jul,2015-2016,1,,2,4.371,3.594,4.111833333,0.02,9.11
7/19/2016,2016,Jul,2015-2016,1,,2,1.806,2.1125,2.377,0,7.801
7/20/2016,2016,Jul,2015-2016,1,,2,0.843,2.1475,2.325625,0,7.546
7/21/2016,2016,Jul,2015-2016,1,MV:1 of 24 missing,3,2.29,2.579,2.744913043,0,6.468
7/22/2016,2016,Jul,2015-2016,1,,2,6.577,4.8895,4.342708333,0,10.64
7/23/2016,2016,Jul,2015-2016,1,,2,5.629,6.066,6.070041667,2.509,11.17
7/24/2016,2016,Jul,2015-2016,1,,2,1.803,5.294,4.724125,0,10.78
7/25/2016,2016,Jul,2015-2016,1,,2,2.334,2.6435,2.929875,0,6.86
7/26/2016,2016,Jul,2015-2016,1,,2,2.954,3.435,3.407625,0,6.801
7/27/2016,2016,Jul,2015-2016,1,,2,2.741,2.6335,2.763541667,0,6.409
7/28/2016,2016,Jul,2015-2016,1,,2,2.635,2.549,2.406041667,0,5.958
7/29/2016,2016,Jul,2015-2016,1,,2,5.94,6.531,6.138916667,0,14.15
7/30/2016,2016,Jul,2015-2016,1,,2,4.4,6.0165,5.783875,0.51,12.7
7/31/2016,2016,Jul,2015-2016,1,,2,1.581,1.8685,2.202583333,0,7.918
8/1/2016,2016,Aug,2015-2016,1,,2,1.98,1.5895,1.864041667,0,5.39
8/2/2016,2016,Aug,2015-2016,1,,2,3.932,2.1245,2.395875,0,6.429
8/3/2016,2016,Aug,2015-2016,1,,2,1.837,1.583,1.772916667,0,6.409
8/4/2016,2016,Aug,2015-2016,1,,2,2.122,4.1045,3.87125,0,10.04
8/5/2016,2016,Aug,2015-2016,1,,2,1.078,2.54,2.504875,0,8.51
8/6/2016,2016,Aug,2015-2016,1,,2,2.107,2.0725,2.056125,0,5.743
8/7/2016,2016,Aug,2015-2016,1,,2,2.819,1.8995,2.091208333,0,6.586
8/8/2016,2016,Aug,2015-2016,1,,2,3.508,2.401,2.4315,0,5.86
8/9/2016,2016,Aug,2015-2016,1,,2,0.897,2.5025,2.668791667,0,6.88
8/10/2016,2016,Aug,2015-2016,1,,2,2.814,3.5225,3.601291667,0,8.58
8/11/2016,2016,Aug,2015-2016,1,,2,2.762,2.618,2.886333333,0.039,8.47
8/12/2016,2016,Aug,2015-2016,1,,2,1.448,2.2795,2.54525,0,6.174
8/13/2016,2016,Aug,2015-2016,1,,2,0.406,1.6095,1.486708333,0,5.508
8/14/2016,2016,Aug,2015-2016,1,,2,2.435,1.4405,1.616125,0,4.802
8/15/2016,2016,Aug,2015-2016,1,,2,2.767,1.8725,1.93875,0,6.938
8/16/2016,2016,Aug,2015-2016,1,,2,2.769,3.017,3.439833333,0,9.39
8/17/2016,2016,Aug,2015-2016,1,,2,2.827,2.7095,3.219458333,0.059,10.29
8/18/2016,2016,Aug,2015-2016,1,,2,2.916,3.309,3.485625,0,11.11
8/19/2016,2016,Aug,2015-2016,1,,2,2.529,2.5385,2.60775,0,8.35
8/20/2016,2016,Aug,2015-2016,1,,2,2.456,1.6385,1.775,0,5.86
